product_type,sku,price,availability,number_of_products_sold,revenue_generated,customer_demographics,stock_levels,lead_times,order_quantities,shipping_times,shipping_carriers,shipping_costs,supplier_name,location,latitude,longitude,lead_time,production_volumes,manufacturing_lead_time,manufacturing_costs,inspection_results,defect_rates,transportation_modes,routes,costs,net_profit,date
cosmetics,SKU812,21.2468708045142,53,706,13500.2617091883,Non-binary,48,5,22,4,Carrier A,5.1637769134683,Supplier 1,Los Angeles,34.0522,-118.2437,5,193,26,88.4552906599906,Pass,0.399769205508196,Road,Route B,922.060191121283,12489.74622740703,2020-03-11
skincare,SKU813,74.73282745,18,912,3474.81272776276,Female,6,29,18,6,Carrier C,2.54115582870723,Supplier 1,New York,40.7128,-74.006,9,783,7,33.5244253086338,Pass,2.51353952079419,Road,Route C,184.807746754317,3256.480555699809,2020-03-12
cosmetics,SKU814,28.4321130366633,43,610,15609.2300571281,Unknown,91,1,68,7,Carrier C,6.18487019799591,Supplier 1,Miami,25.7617,-80.1918,23,142,7,87.82126082,Pending,2.56534576359532,Road,Route A,154.65573020597,15366.75306610213,2020-03-13
haircare,SKU815,93.2794528106867,35,496,4866.42469103692,Non-binary,37,19,54,2,Carrier A,6.16500873440152,Supplier 2,Houston,29.7604,-95.3698,18,231,22,42.784175340804,Pass,4.1850359437919,Road,Route B,203.006272543797,4620.634243152319,2020-03-14
skincare,SKU816,7.90219842387109,63,233,5988.90338275289,Male,13,19,79,10,Carrier B,12.3017443924757,Supplier 3,Miami,25.7617,-80.1918,29,176,25,46.2025799485185,Fail,4.56533750521183,Rail,Route B,799.279781452613,5143.421021351759,2020-03-15
skincare,SKU817,87.8445921524657,98,579,3958.71389514645,Unknown,46,4,52,9,Carrier B,12.21341641841,Supplier 1,Miami,25.7617,-80.1918,11,331,19,12.0741043504639,Pending,4.69837895754896,Road,Route C,909.718333305611,3036.921457490375,2020-03-16
skincare,SKU818,55.086487179781,78,856,7483.903320032,Unknown,13,19,83,8,Carrier A,12.1541270863311,Supplier 3,Miami,25.7617,-80.1918,11,138,14,63.0163835697751,Pass,2.84836066739489,Rail,Route B,399.848713793732,7021.038222668493,2020-03-17
skincare,SKU819,65.0916904467536,4,541,6793.9354729112,Unknown,74,6,32,6,Carrier C,8.93850278506502,Supplier 4,Miami,25.7617,-80.1918,26,665,1,20.9863926862338,Fail,4.91940032158619,Rail,Route B,482.373131644792,6290.575948580175,2020-03-18
cosmetics,SKU820,25.4127123296234,93,272,6221.03197829182,Non-binary,72,28,88,2,Carrier A,5.56232961612868,Supplier 3,Miami,25.7617,-80.1918,8,250,7,76.475287904365,Pending,0.442599312062815,Road,Route B,556.39998753626,5588.156702851195,2020-03-19
skincare,SKU821,82.8807914735491,41,409,7793.85276017704,Female,37,15,54,4,Carrier C,6.75350322960607,Supplier 3,Houston,29.7604,-95.3698,27,799,25,74.5406038551374,Pass,2.43958005422011,Air,Route B,102.879326225367,7616.432830096535,2020-03-20
cosmetics,SKU822,30.6038266922607,45,797,21952.1248863586,Female,63,4,32,1,Carrier A,5.44840906666914,Supplier 3,Los Angeles,34.0522,-118.2437,2,518,22,87.0769833914093,Pass,4.48928352121142,Air,Route B,538.088794670901,21326.95910829629,2020-03-21
skincare,SKU823,74.6398630366993,50,850,6737.00840846111,Unknown,1,24,43,7,Carrier A,9.14699066973009,Supplier 5,New York,40.7128,-74.006,23,921,10,24.6889177694542,Pending,2.2784857551903,Road,Route B,275.431927969254,6436.887562722402,2020-03-22
haircare,SKU824,55.2149204236087,79,324,5980.84930708361,Unknown,69,1,25,8,Carrier B,14.1317076983913,Supplier 2,Miami,25.7617,-80.1918,21,285,18,61.9681732356232,Pending,0.347969677167153,Road,Route A,188.089302628043,5730.791831219944,2020-03-23
skincare,SKU825,80.372431359008,28,971,1102.50701279697,Non-binary,1,23,72,10,Carrier B,4.98295497677999,Supplier 3,New York,40.7128,-74.006,10,417,13,29.3414045444146,Pending,1.00320571208226,Rail,Route B,579.96665522387,493.1989530286854,2020-03-24
skincare,SKU826,99.1018731131626,42,130,7268.564651292,Male,24,27,60,2,Carrier A,7.42392544704581,Supplier 1,Miami,25.7617,-80.1918,6,563,8,34.3880392562834,Fail,2.14753461217747,Sea,Route B,769.734276949219,6464.442335086498,2020-03-25
skincare,SKU827,24.0618466533573,80,310,5546.49140370459,Unknown,15,17,41,10,Carrier A,10.1716370219507,Supplier 5,Chicago,41.8781,-87.6298,27,531,9,65.9205378980086,Pass,1.18764152454526,Rail,Route C,941.274585969647,4539.296279836934,2020-03-26
haircare,SKU828,99.49162095,76,706,9483.487391,Unknown,14,11,47,5,Carrier B,12.8257287651381,Supplier 3,New York,40.7128,-74.006,4,234,26,76.5875603227523,Pending,1.9614629267086,Air,Route B,921.393553141637,8485.506277535611,2020-03-27
haircare,SKU829,13.5321546568635,69,515,8361.86293969484,Male,97,17,65,8,Carrier C,4.5466748889735,Supplier 5,Miami,25.7617,-80.1918,21,602,15,76.5693716676019,Fail,1.66480937668029,Sea,Route B,459.09696361594,7826.196604411298,2020-03-28
skincare,SKU830,5.22016705095731,98,93,6289.250226,Unknown,80,23,78,8,Carrier B,4.92405931372546,Supplier 2,Miami,25.7617,-80.1918,28,784,8,53.4019070683747,Fail,1.59464526407976,Sea,Route C,733.6519758,5502.196343131625,2020-03-29
haircare,SKU831,9.195383937,1,359,3269.63783637342,Female,2,1,26,5,Carrier C,13.3923174515831,Supplier 5,Houston,29.7604,-95.3698,5,368,25,50.8867219908491,Pass,0.455823048784176,Sea,Route A,726.058196889308,2492.692917493263,2020-03-30
haircare,SKU832,37.4693284499923,39,632,2833.45653949899,Unknown,66,9,95,8,Carrier B,2.12361367980124,Supplier 1,Houston,29.7604,-95.3698,23,536,1,80.8880665808131,Pass,4.41357345543293,Rail,Route A,470.89509460616,2281.673378312017,2020-03-31
cosmetics,SKU833,27.8772263457381,96,356,8931.863321,Female,36,14,48,6,Carrier B,9.47626648354097,Supplier 3,Houston,29.7604,-95.3698,11,726,3,90.6679885270358,Pass,3.46353126732706,Rail,Route B,188.389362884006,8652.805969588959,2020-04-01
haircare,SKU834,11.5578063843457,90,693,5289.11149222016,Non-binary,80,15,50,5,Carrier C,13.0463758253438,Supplier 1,Chicago,41.8781,-87.6298,12,597,19,23.6982202775613,Pass,3.11690954234562,Road,Route A,443.808023755777,4821.605248186821,2020-04-02
haircare,SKU835,5.53825238030889,17,18,3664.58959035052,Non-binary,54,24,57,4,Carrier A,13.9043985049214,Supplier 4,Miami,25.7617,-80.1918,28,832,30,69.8225559426558,Pending,4.85732067798321,Rail,Route A,993.122094199397,2601.644940208467,2020-04-03
cosmetics,SKU836,22.7197903941452,91,261,5336.87876358472,Female,37,29,91,5,Carrier B,1.17762155926016,Supplier 5,Chicago,41.8781,-87.6298,20,650,9,75.0079169276092,Pending,1.98251112357329,Rail,Route A,599.531212251331,4662.33963440578,2020-04-04
cosmetics,SKU837,36.7336784195596,88,213,7041.84615302959,Female,62,1,37,4,Carrier B,6.175323685,Supplier 5,Los Angeles,34.0522,-118.2437,21,439,19,92.8335155609232,Pass,4.11657654425749,Sea,Route A,407.251905589142,6541.760731879524,2020-04-05
cosmetics,SKU838,37.2933368103576,35,285,9565.74089185672,Male,0,2,86,1,Carrier B,4.60170700569465,Supplier 5,Miami,25.7617,-80.1918,14,341,15,94.0446743254674,Pass,4.65019996963969,Sea,Route B,769.433299177532,8702.262918353721,2020-04-06
haircare,SKU839,89.0203061726878,46,447,1971.32099468494,Female,70,18,59,3,Carrier A,8.95245624284612,Supplier 2,Miami,25.7617,-80.1918,14,320,14,39.238469296009,Pass,0.0280862449772056,Rail,Route B,717.693212807669,1214.389312581262,2020-04-07
skincare,SKU840,71.5032559133499,42,844,9387.49725688934,Female,89,18,10,8,Carrier B,9.860071875,Supplier 1,Miami,25.7617,-80.1918,20,757,26,90.7009884266851,Fail,0.395992384,Air,Route C,620.919920875674,8675.876347586982,2020-04-08
cosmetics,SKU841,36.2629047528914,39,841,27447.3926074635,Unknown,18,6,59,7,Carrier A,14.9968426864774,Supplier 4,Miami,25.7617,-80.1918,27,775,1,77.5638064538743,Pending,4.77440741834219,Sea,Route B,673.689344991981,26696.13945601764,2020-04-09
cosmetics,SKU842,24.2071404379122,90,393,8562.06557288956,Male,51,20,28,7,Carrier B,8.178674957,Supplier 2,Miami,25.7617,-80.1918,15,460,3,85.7010440817948,Pending,1.18033361361536,Road,Route B,626.444119105941,7849.920409701825,2020-04-10
haircare,SKU843,73.69920121,49,621,7524.19244652475,Female,29,8,68,3,Carrier C,8.72053630232177,Supplier 2,Houston,29.7604,-95.3698,8,979,2,19.6013974706478,Pending,4.5585249938494,Air,Route A,960.649328607342,6543.941720446761,2020-04-11
cosmetics,SKU844,28.5698497900309,62,487,12522.1651629705,Female,54,1,77,9,Carrier B,6.80038910927898,Supplier 3,Los Angeles,34.0522,-118.2437,27,939,25,77.2119297972024,Pending,3.33706532558127,Sea,Route A,558.220539148234,11886.73269402506,2020-04-12
haircare,SKU845,70.3036045929425,38,151,6670.31119788194,Female,13,15,76,6,Carrier B,3.06748132974005,Supplier 4,Miami,25.7617,-80.1918,28,870,30,13.2298955940379,Fail,3.51947238374793,Road,Route B,631.171821674288,6025.909480613614,2020-04-13
haircare,SKU846,7.32735258542697,23,283,4065.18343679006,Unknown,12,10,50,8,Carrier A,5.24654496392837,Supplier 5,Chicago,41.8781,-87.6298,29,289,1,48.1933730585499,Pass,2.07641201389715,Sea,Route B,524.489453064276,3492.500610667234,2020-04-14
skincare,SKU847,34.0830473835613,22,525,3710.431178069,Unknown,83,30,19,8,Carrier A,4.45778884795444,Supplier 5,Chicago,41.8781,-87.6298,9,512,27,99.0028004045521,Pass,3.45441252623279,Road,Route A,640.200017309737,2971.228360354711,2020-04-15
haircare,SKU848,57.16738195,4,634,6204.06807552562,Unknown,89,4,37,3,Carrier A,12.2170756788767,Supplier 3,Houston,29.7604,-95.3698,21,428,18,88.6485837386319,Pass,0.704820513010716,Sea,Route B,901.744216387865,5213.675275399123,2020-04-16
cosmetics,SKU849,23.4293199280258,49,610,12862.6966404862,Non-binary,26,10,43,4,Carrier C,8.64142990173237,Supplier 5,New York,40.7128,-74.006,16,875,1,80.6601571444718,Pass,4.41705940123304,Sea,Route B,405.779110500929,12376.2573728408,2020-04-17
skincare,SKU850,59.8188631238815,59,869,6215.827322,Unknown,5,23,48,6,Carrier C,5.14671082301478,Supplier 1,New York,40.7128,-74.006,24,321,9,87.4986842761719,Fail,0.0238584921508888,Rail,Route A,546.312582228339,5582.016055495489,2020-04-18
skincare,SKU851,71.28684623,73,148,3579.9452315832,Female,8,5,92,2,Carrier A,7.84730064050904,Supplier 5,Los Angeles,34.0522,-118.2437,3,943,7,63.475242071718,Pass,4.89473476651933,Air,Route A,503.749859958129,3012.720129553353,2020-04-19
skincare,SKU852,5.57843108278471,68,982,4302.62048635295,Unknown,1,27,65,7,Carrier C,4.06410836333581,Supplier 1,New York,40.7128,-74.006,12,785,30,43.1891992300723,Fail,0.838227401815471,Air,Route C,458.179553451853,3801.251733671025,2020-04-20
haircare,SKU853,14.5894139978645,71,390,1755.08164566018,Unknown,47,5,61,2,Carrier A,3.59178010802505,Supplier 3,Los Angeles,34.0522,-118.2437,7,191,13,25.6191760991003,Pass,3.71055679306941,Rail,Route B,838.9335147,890.5289548610796,2020-04-21
skincare,SKU854,87.5497039665187,87,18,1470.48735044985,Male,11,29,12,5,Carrier C,13.0391913213864,Supplier 3,Miami,25.7617,-80.1918,17,539,17,68.7743867584201,Pass,0.199623535215802,Sea,Route A,308.750645231736,1092.962318459694,2020-04-22
skincare,SKU855,69.7661211885653,2,261,3281.11416705714,Female,9,11,32,4,Carrier A,14.2273519625259,Supplier 1,Chicago,41.8781,-87.6298,15,205,13,27.374614875167,Pass,2.15714449521546,Air,Route A,549.926200506386,2703.813351675587,2020-04-23
haircare,SKU856,15.728506055171,49,350,1668.22173397491,Unknown,5,3,26,9,Carrier A,2.12020450957783,Supplier 5,Houston,29.7604,-95.3698,15,344,13,47.5685575480054,Pending,3.15156841157068,Road,Route B,932.170972131052,688.4822042958525,2020-04-24
haircare,SKU857,84.997071552865,88,702,1933.97237771266,Non-binary,33,27,80,2,Carrier C,11.7083579006098,Supplier 3,Los Angeles,34.0522,-118.2437,12,404,10,84.3221657939736,Fail,0.35113728796542,Road,Route B,245.129341135161,1604.520870783525,2020-04-25
skincare,SKU858,28.0119656933338,95,349,8316.35564854543,Male,51,4,35,7,Carrier B,7.34636150998206,Supplier 3,Houston,29.7604,-95.3698,21,654,28,21.6306372305555,Pending,2.21646764449961,Sea,Route A,104.180037854185,8190.54497346069,2020-04-26
haircare,SKU859,50.4346889985462,31,404,1349.8632731502,Unknown,40,10,27,7,Carrier A,6.44560297831554,Supplier 1,Houston,29.7604,-95.3698,2,869,6,21.6119277151115,Pending,1.51568201555111,Sea,Route B,338.701209348256,989.5501360868325,2020-04-27
skincare,SKU860,18.7936687240427,40,211,6930.48514541268,Male,82,7,55,7,Carrier A,10.6517583336694,Supplier 3,Chicago,41.8781,-87.6298,8,932,5,30.1962174032437,Pass,2.49121805983596,Road,Route C,930.080223923867,5970.208704085569,2020-04-28
skincare,SKU861,72.4604553600621,48,862,3453.0197393386,Male,5,1,79,1,Carrier B,4.72755159468111,Supplier 5,Miami,25.7617,-80.1918,28,697,10,59.6725576410069,Pass,2.52288267984574,Sea,Route A,178.862026243154,3214.485155454439,2020-04-29
skincare,SKU862,68.3511699963554,51,947,8843.911126,Non-binary,1,27,40,8,Carrier A,1.28813716797022,Supplier 3,Miami,25.7617,-80.1918,22,196,14,32.6551130433921,Fail,3.92615802921154,Rail,Route A,223.366979120955,8587.889033835654,2020-04-30
haircare,SKU863,25.0556847607829,43,176,5364.93056119749,Non-binary,14,6,18,2,Carrier A,3.996039869,Supplier 1,New York,40.7128,-74.006,5,576,11,55.28781435295,Pending,0.617522642224488,Air,Route B,388.305749762514,4921.336997082026,2020-05-01
skincare,SKU864,87.0230728514151,98,468,3750.18813395043,Non-binary,16,8,44,5,Carrier C,3.58895107392836,Supplier 5,Miami,25.7617,-80.1918,30,365,5,37.1784349953718,Pass,0.413598005237332,Road,Route A,792.733268261427,2920.276430693631,2020-05-02
haircare,SKU865,43.1240723008726,55,274,5658.75042120491,Female,15,17,90,2,Carrier B,1.47669134174987,Supplier 4,Miami,25.7617,-80.1918,25,674,4,55.56179844,Pending,4.28494712651803,Rail,Route B,776.15268337925,4827.03593938566,2020-05-03
cosmetics,SKU866,33.3040895702258,88,225,12466.9248796372,Male,27,24,69,5,Carrier A,5.49841582436849,Supplier 1,Houston,29.7604,-95.3698,30,202,3,87.4298509662497,Fail,4.43759959688266,Road,Route C,178.363257030096,12201.13177164085,2020-05-04
cosmetics,SKU867,36.0995968495318,49,156,5068.38339767427,Unknown,84,7,85,7,Carrier A,7.64325946919795,Supplier 4,Miami,25.7617,-80.1918,27,353,14,81.0570518310249,Fail,3.53999270336349,Road,Route C,940.4580646,4046.868281243245,2020-05-05
haircare,SKU868,30.285961188976,90,627,2030.79581493713,Non-binary,71,1,72,6,Carrier B,11.301601758708,Supplier 3,Los Angeles,34.0522,-118.2437,1,554,13,54.3446111,Pending,2.79996454640704,Sea,Route C,314.936928907286,1661.514274929844,2020-05-06
haircare,SKU869,7.09255751626261,80,187,9972.91452531295,Non-binary,9,9,61,5,Carrier B,5.55925855689635,Supplier 5,Miami,25.7617,-80.1918,30,928,24,76.92790907,Fail,4.44386909485553,Air,Route A,352.573106809903,9543.413509433047,2020-05-07
haircare,SKU870,60.4094617833309,57,403,4830.00289927045,Male,9,11,57,4,Carrier C,3.7235637192084,Supplier 3,New York,40.7128,-74.006,16,612,23,73.0491903008384,Pass,4.02671798774355,Rail,Route C,447.775940732459,4309.177768237153,2020-05-08
skincare,SKU871,85.011920902675,77,855,4134.07575736631,Male,9,19,70,8,Carrier C,4.22867676955047,Supplier 5,Los Angeles,34.0522,-118.2437,10,765,5,54.1503437332925,Pass,1.38969730046524,Road,Route B,671.043486057744,3408.881927575274,2020-05-09
skincare,SKU872,57.1531426969559,15,865,7391.88863484638,Male,0,23,33,8,Carrier C,13.476479108264,Supplier 2,New York,40.7128,-74.006,26,592,12,31.4975855501132,Pending,0.85053140222915,Road,Route B,569.178506693031,6791.212542603236,2020-05-10
skincare,SKU873,25.8310263827681,27,422,4275.09465845799,Unknown,27,23,83,1,Carrier A,3.86608568984316,Supplier 3,Los Angeles,34.0522,-118.2437,10,360,25,55.9646450121578,Pending,1.50578250488352,Sea,Route C,935.753410794415,3283.376602651417,2020-05-11
skincare,SKU874,8.1985719303179,68,895,8499.46874525881,Female,4,25,67,10,Carrier B,13.3093693452311,Supplier 3,New York,40.7128,-74.006,30,134,28,71.2874461348391,Fail,1.13558939219407,Rail,Route C,608.158590118584,7820.022709005387,2020-05-12
skincare,SKU875,25.3896669595862,80,857,5088.43651924382,Female,6,30,73,2,Carrier C,7.25938593682913,Supplier 3,New York,40.7128,-74.006,11,480,23,51.392734350689,Fail,3.11359396329348,Sea,Route B,871.333329018076,4165.710455875055,2020-05-13
skincare,SKU876,44.5315356667537,64,78,7476.02571938891,Non-binary,96,17,39,3,Carrier B,14.0816060528793,Supplier 1,Houston,29.7604,-95.3698,26,496,10,17.3732596626467,Fail,2.92449556387325,Sea,Route C,170.383419889537,7288.269039836727,2020-05-14
cosmetics,SKU877,31.6307185860044,94,359,10219.885175138,Female,67,10,38,1,Carrier A,6.71328990826578,Supplier 5,Chicago,41.8781,-87.6298,12,126,2,82.3110030581419,Pass,2.9921869172639,Rail,Route C,870.311767078354,9267.262405001506,2020-05-15
haircare,SKU878,22.8450709910885,30,731,8615.072669996,Unknown,55,29,19,3,Carrier A,3.48756107328144,Supplier 5,Los Angeles,34.0522,-118.2437,8,961,7,39.5089127621054,Pending,0.946517682457244,Air,Route C,277.941836592692,8297.621920641202,2020-05-16
skincare,SKU879,73.3801880686951,36,501,7621.46188100298,Female,66,3,48,10,Carrier B,8.68641900895872,Supplier 5,Miami,25.7617,-80.1918,27,405,7,23.520153348398,Pass,3.95931362638219,Sea,Route B,426.299226121108,7171.642501533473,2020-05-17
cosmetics,SKU880,30.9221959514969,67,332,9239.55215030727,Unknown,41,22,64,8,Carrier B,9.22789243988694,Supplier 1,Chicago,41.8781,-87.6298,5,835,4,89.9226977453888,Pass,2.16813041771315,Road,Route B,387.89797128297,8761.731481278912,2020-05-18
haircare,SKU881,48.1249505702939,86,992,2307.57408771207,Non-binary,11,3,37,4,Carrier C,9.89685024582577,Supplier 5,Houston,29.7604,-95.3698,9,798,12,25.8249403076432,Pass,2.36225960183266,Air,Route C,403.553374941593,1878.195772462834,2020-05-19
haircare,SKU882,83.0360392060463,86,539,3846.63113853061,Male,17,21,27,7,Carrier B,6.76095405857338,Supplier 3,Houston,29.7604,-95.3698,11,770,28,45.4854442610409,Pass,4.98480923105619,Road,Route B,926.812991671472,2874.332702598097,2020-05-20
skincare,SKU883,57.692448063334,49,584,9784.63527428713,Unknown,22,25,50,7,Carrier C,1.68041877112293,Supplier 4,Miami,25.7617,-80.1918,30,680,24,74.0869760864333,Fail,4.51616833076565,Air,Route C,497.434350262322,9213.113947938375,2020-05-21
cosmetics,SKU884,34.2995772611787,76,914,28214.8322550456,Male,83,7,90,8,Carrier B,9.77407892129316,Supplier 2,Miami,25.7617,-80.1918,23,264,4,86.4996631629217,Fail,1.97069002053855,Road,Route C,881.477706759042,27246.85488512364,2020-05-22
haircare,SKU885,54.9964537321292,55,451,5105.144881,Non-binary,5,2,84,1,Carrier B,14.0624221597376,Supplier 5,Los Angeles,34.0522,-118.2437,17,357,7,52.9941837860317,Pass,3.38231603952043,Sea,Route C,364.961802876934,4687.188894337034,2020-05-23
haircare,SKU886,49.0014080913774,85,377,1270.18203145602,Unknown,52,1,74,10,Carrier B,14.4058207990802,Supplier 1,Los Angeles,34.0522,-118.2437,11,201,20,26.3021508647552,Pending,4.4020651009512,Sea,Route A,823.00280849881,420.8770720924548,2020-05-24
haircare,SKU887,27.2920769687056,56,366,4575.04776609609,Unknown,97,7,90,4,Carrier A,9.3563951500542,Supplier 1,New York,40.7128,-74.006,13,554,13,34.3805701218267,Fail,0.633905033420155,Sea,Route A,585.202872004246,3955.464323970017,2020-05-25
cosmetics,SKU888,22.2711519439249,68,97,1944.27156470464,Female,41,20,55,7,Carrier A,1.27841825136204,Supplier 5,New York,40.7128,-74.006,17,292,8,85.3608956297444,Pass,3.67522903213581,Rail,Route C,504.54740716891,1354.363261905986,2020-05-26
haircare,SKU889,32.5471612996428,95,325,9578.12151257168,Unknown,65,11,69,5,Carrier A,2.48453873188337,Supplier 4,Miami,25.7617,-80.1918,29,870,14,42.8135130393024,Fail,3.77516544544018,Sea,Route A,934.132497112107,8601.175502420272,2020-05-27
skincare,SKU891,16.3956008372695,31,388,8371.965936,Male,8,6,54,8,Carrier C,12.6164221271467,Supplier 1,Chicago,41.8781,-87.6298,7,909,3,21.8668421580997,Pass,1.43363461466758,Sea,Route A,780.506419028701,7569.5926748132,2020-05-28
skincare,SKU892,92.0952106167218,58,579,5924.1487831201,Unknown,90,23,69,2,Carrier A,14.244218473757,Supplier 2,Los Angeles,34.0522,-118.2437,9,398,2,92.1979226953854,Pass,3.38868573387468,Rail,Route C,566.205862577107,5265.744997847608,2020-05-29
cosmetics,SKU893,24.9531400960863,87,740,16618.7913039934,Non-binary,41,4,37,8,Carrier A,8.89284192013538,Supplier 4,Miami,25.7617,-80.1918,25,120,10,81.4834701663243,Pending,4.45921994144506,Road,Route A,204.950476057675,16332.3573577694,2020-05-30
